Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA
18,1,0,2,13.91355326430678,6,0,3,1,0,0,0,2.9868916209305363
18,1,1,1,15.315685854314488,13,1,4,0,0,0,0,2.565368052695248
18,1,1,3,8.824022044258648,1,0,3,0,0,0,1,3.1391893048250425
17,1,2,3,14.329525252843338,2,1,2,1,0,0,1,3.636416567860032
16,1,3,2,7.729874457278274,16,0,4,0,0,1,0,1.467442366638756
15,0,0,0,4.225258338763929,15,1,3,0,0,0,0,1.7995311493172337
15,0,0,2,12.6535406968272,7,1,3,0,1,0,0,3.1831261171881216
15,0,2,2,19.520278511975885,17,0,0,0,0,0,0,1.441964197006561
17,0,0,1,6.212019427906592,14,0,2,1,1,1,0,1.8815889866263615
18,1,1,1,9.219391844250794,6,1,3,0,0,1,0,3.1326292974173744
16,0,1,3,13.480027421397072,26,0,2,1,0,0,0,0.8142853492286524
17,1,1,0,10.830125642449758,8,0,2,0,0,0,0,2.4777903742896354
18,1,3,2,16.868555914180984,5,0,1,1,0,0,0,2.9713320163258232
17,1,3,2,15.234854129390316,17,1,2,1,0,0,0,2.071972431377945
16,0,2,2,1.1659440772471408,17,1,1,1,1,0,1,1.6356867327778124
18,1,0,0,19.96842467847548,24,0,1,0,0,0,0,0.9062765162662464
17,0,2,3,15.048049074389343,25,0,2,0,0,0,0,0.8090678531539729
16,0,0,1,17.278066325882264,23,1,3,0,0,0,0,1.6838320257206556
15,1,0,2,13.023954241906928,13,1,2,1,1,0,0,3.138784394067383
16,1,2,2,17.125702560935245,13,0,1,0,0,1,0,1.798950340087624
15,1,0,2,2.247659498574188,13,1,1,1,1,1,0,1.687307435197655
17,0,0,4,6.954756711186311,24,1,2,0,0,1,0,0.9030855768578068
18,1,0,2,17.528418872089855,3,0,3,0,0,1,0,3.137624350847544
18,0,2,1,4.033104225337844,3,1,3,0,0,0,1,3.189217169770364
17,1,1,4,1.564841971600455,14,0,1,0,1,0,0,1.795369078193629
18,1,1,2,15.76237879890438,14,0,2,1,1,0,0,2.435958199527401
18,0,0,1,16.709723112865923,17,0,3,0,0,0,0,1.6884896091579062
15,0,2,1,3.253044363798012,13,1,1,0,0,0,0,1.8440563794665372
17,0,2,3,17.08691965565431,25,1,2,0,0,0,0,1.3055845144947993
16,0,0,1,13.735355911943392,0,0,2,1,0,0,0,3.545153035874012
15,0,0,2,10.40165366433168,9,0,1,0,0,0,1,2.17234554236808
17,0,0,2,16.6050038556277,28,0,0,0,1,0,0,0.3751478505639292
15,1,3,1,8.384984986379315,19,1,2,1,1,0,0,1.5578704926030598
16,1,1,2,3.879879124467944,9,1,0,0,0,0,0,2.185710840310208
16,0,3,0,5.697053532212273,9,0,1,0,1,0,0,2.4598046717382283
17,1,0,2,10.103280365866295,26,0,2,0,1,0,0,0.4275685065973586
16,0,2,2,10.626615853463514,23,0,0,1,0,0,0,0.8719991150294315
15,1,2,2,16.111616528824673,1,0,2,1,0,0,0,3.2229374986891246
16,1,1,2,15.827054473046688,28,0,1,1,1,0,0,0.8181261027428247
15,0,3,3,11.627331144091498,27,1,2,1,0,0,0,0.6189366143827062
15,0,0,2,15.615709667309527,26,0,3,1,0,0,0,1.1746095143108737
16,0,0,0,3.83546916587342,7,0,3,0,1,1,0,2.8005690841335875
17,1,1,1,1.0012905418658868,0,0,2,0,0,0,0,2.995458295719109
18,0,2,2,17.472676452694003,0,0,0,0,1,0,0,3.353659743298607
16,1,1,3,1.5110898752553914,3,0,3,0,0,0,0,2.7326611971495227
15,0,0,3,4.933768594879946,6,0,1,1,0,0,0,2.555667542727533
15,1,1,3,13.906378992487692,8,0,0,1,0,1,0,2.378050042081803
16,1,0,1,8.188958752546183,15,1,3,0,0,0,0,2.0607924590958486
17,0,0,2,17.526279398310177,4,0,4,0,0,0,0,3.1152505558547765
17,1,1,2,5.959595893245391,1,1,2,1,0,0,0,3.453790618896306
15,1,2,1,0.2374269333871859,27,0,0,0,1,0,0,0.0
15,0,0,0,6.013112811214882,22,0,3,0,0,0,0,1.0281836891510068
17,1,0,3,11.561500983696632,10,0,0,1,0,0,0,1.989455195588546
18,0,0,1,7.518767508065867,17,1,3,0,0,0,0,1.6720340583678444
16,0,0,1,10.697455115175105,24,0,2,1,0,0,1,0.8762666604767739
15,0,2,0,17.531962376700374,24,0,2,1,0,0,0,0.8597452884552536
15,0,3,3,18.24970108460737,18,1,2,0,0,0,1,1.970600159244711
17,1,0,2,5.319481293082243,12,0,4,0,1,0,0,2.268850734169383
16,1,2,2,9.242809465398016,23,1,3,1,0,0,0,1.11944101772116
17,1,2,3,10.982880304829024,10,0,2,0,1,1,0,2.370893096932428
16,0,2,1,18.982249137764946,19,0,3,0,0,0,0,1.499701931968684
16,1,0,2,19.972346383287693,18,0,2,1,0,0,0,1.8790984603853385
16,1,3,0,4.708144976830533,16,1,3,0,0,0,0,1.699348106354839
15,0,0,1,14.539597426916307,4,0,3,0,1,0,0,3.3675911599478865
18,0,0,3,7.560621244663903,12,0,0,0,0,0,0,1.2878189977208636
17,1,0,2,0.1621639377242645,29,0,2,0,0,0,0,0.0
18,0,0,1,0.1850504487180471,26,0,4,0,0,0,0,0.5764027197831978
17,0,0,1,9.211320151245117,19,1,4,0,1,1,1,1.9922988471433196
16,0,0,2,9.766698260086692,0,0,0,0,1,0,0,3.043931624402609
15,0,0,0,0.4513939314688531,9,0,1,0,0,0,0,1.756186167808898
18,1,2,1,13.73854833548605,7,0,4,1,0,0,1,3.2537859623175915
15,0,2,1,5.880067771899062,23,0,2,1,1,0,0,1.0933875706255465
17,0,0,1,11.197862030718987,28,0,2,0,1,0,0,0.763471998256058
15,0,2,3,6.018381463308375,7,0,1,0,0,0,0,2.2973555861936927
15,0,2,1,3.342686297386144,18,1,3,1,1,0,0,1.6511561293797232
18,0,2,1,8.143474771977505,5,1,1,1,0,0,1,2.827614868021281
16,0,0,2,4.645467295810015,11,0,1,1,0,0,0,2.0557722559036584
15,0,1,3,10.69601953838336,27,1,1,1,0,0,0,0.7697406121390962
16,0,3,1,3.976570605729599,6,0,4,0,0,0,0,2.635693450834733
17,1,1,0,10.168119532892542,15,0,3,0,0,1,0,1.9337798086138684
15,0,0,1,3.147570297377351,8,0,3,1,0,1,0,2.7157532703177374
18,1,1,2,13.4194941897157,20,0,2,1,0,0,0,1.325172784257977
17,0,1,2,15.07875368882848,24,0,4,0,0,1,0,1.2450911401798577
17,0,1,3,2.2078846849986755,21,1,3,0,0,0,0,1.3339741028791137
18,0,0,4,9.356048240746784,9,1,3,0,0,0,0,2.622327676479096
15,0,0,2,1.4174340130974716,9,0,4,0,1,0,0,2.407284043136154
15,1,2,2,11.963648910840048,9,0,2,0,0,0,0,2.266160309674473
17,0,2,2,5.288085958592907,19,1,3,1,0,0,0,1.7609996788469535
15,0,0,0,10.552489136774156,28,0,4,1,0,0,0,0.8130174224118295
16,1,3,4,10.349220187685823,15,0,3,1,1,0,1,2.19241453410119
18,1,0,1,18.487086923876006,0,0,2,1,0,0,0,3.211743755038164
16,0,1,1,10.981664451374458,16,0,0,0,0,0,0,1.2782356660108654
15,1,2,2,11.659969594366313,29,0,3,1,1,1,0,0.9238316977083888
17,1,2,1,8.033062515287606,25,1,2,1,0,1,0,1.3250390169983148
18,1,3,2,18.981592063656336,20,1,1,0,0,1,0,1.6094102771441563
15,0,0,2,15.543718188792193,28,0,3,1,0,1,0,1.2628487317952892
15,0,2,2,5.708105806056832,13,1,2,0,1,0,0,2.2435930907680928
17,0,0,3,16.88419171552464,18,0,2,1,0,0,0,1.5576879646413533
17,1,2,1,8.6479272037018,20,0,3,0,1,0,0,1.1625740735001573
16,0,2,2,16.57334287067188,20,1,2,0,0,1,0,1.6806611823420308
18,1,1,2,16.45776136587004,16,0,0,0,1,0,1,1.599424076132399
18,0,0,2,3.777403735257088,13,0,2,0,0,0,0,1.2738181762310288
17,0,2,2,14.022822627671538,7,0,0,0,0,0,0,2.210289203345338
16,1,0,1,5.812859386130622,20,1,1,0,0,0,0,1.0085719028530793
18,0,0,2,5.949853399853364,20,1,0,0,0,0,0,0.968725634893168
17,1,2,1,5.926961537611614,8,1,1,0,0,0,0,2.681277359272072
15,1,0,3,14.511364951198964,7,0,2,0,1,0,1,2.4013738525578114
18,0,2,1,4.596520835850722,12,1,2,1,0,0,0,2.376854346050859
16,1,0,2,0.0181167049218045,16,0,4,1,0,1,0,1.94767693624079
16,0,0,0,14.304737069652662,18,1,2,1,0,0,0,1.7797561259491266
16,0,2,1,3.423694876702505,27,0,3,1,0,0,0,0.5575488870769554
15,1,1,2,2.089647906156693,6,0,2,0,1,1,0,2.79540580881386
18,0,0,3,4.750322411881203,16,0,3,0,0,0,0,1.5147637597128956
18,1,2,2,7.598010446454079,0,1,3,0,0,0,0,3.040729612939948
15,0,1,3,9.518126549464014,4,1,2,1,0,0,0,3.208461746184048
18,0,1,2,0.8914008142526164,24,0,1,1,0,0,0,0.621119927824666
15,0,0,2,19.411466652547208,5,0,2,0,0,0,1,2.7996697335356093
15,0,2,1,14.321261068391165,25,1,3,0,0,0,0,1.3023928842500831
15,0,2,3,6.463881306486723,1,0,2,1,1,0,0,3.482452519043289
16,1,2,1,6.373945145707946,26,1,3,0,1,0,0,1.2523485891697117
18,1,0,3,8.970850987369188,24,1,1,0,1,0,0,1.16974580305184
15,1,2,3,12.52489645526066,15,0,0,1,1,0,0,2.2847914471212656
18,1,1,3,2.927461331779355,21,0,2,0,0,0,0,1.021019253339771
16,1,1,2,3.7785962752990474,4,0,3,1,0,0,1,2.8973550040674096
15,1,0,2,17.18869165667102,4,0,2,0,1,0,0,3.2759034528026745
17,0,2,2,5.125098477781451,11,0,3,1,1,0,0,2.430091199210449
16,0,2,1,7.603899959503551,2,1,1,1,0,1,0,3.228448079477929
17,1,0,2,17.42543701900234,29,0,2,0,0,0,0,0.2145700909687167
18,1,0,0,13.26295658799645,15,0,3,1,0,0,0,2.024030375549312
18,0,2,2,6.834237586833767,5,0,3,1,0,0,0,3.03416743887847
16,0,0,1,13.673990914492416,14,0,1,1,0,0,0,1.6998253090682822
18,0,3,1,0.3936643076282742,14,1,2,0,1,1,1,2.0956481907808397
17,1,1,1,14.712853200227304,28,0,3,0,0,0,0,0.5242135665585334
15,1,1,2,9.74032081032479,15,0,0,0,0,0,0,1.3026414038177534
15,1,0,2,16.263642945689224,19,1,3,1,0,1,0,2.1371244106086893
15,0,0,0,19.092753040129367,12,0,2,1,0,0,1,2.4222760935888
16,0,3,2,18.515770989891365,11,0,1,0,0,0,0,2.569614181305555
18,1,0,1,18.18530086910681,9,0,3,0,1,0,0,2.70295861751592
17,1,2,2,10.243399118677743,13,1,1,1,1,0,1,2.3116704996467785
18,0,0,2,7.202842282778761,1,0,4,0,1,0,0,3.384992088760673
18,0,0,2,9.300706494613456,28,1,3,0,0,0,0,0.3907558869817938
18,0,0,2,13.797920066267215,2,1,3,0,0,0,0,3.597766084455523
15,0,1,1,17.679955537423734,8,0,0,0,1,0,0,2.275665113075239
17,1,3,2,4.139726060002391,10,0,4,1,0,0,0,2.710576700770992
17,0,0,2,18.36386316923406,10,0,3,0,1,0,1,2.5559753763709523
18,0,0,2,16.303604639397783,24,0,1,0,1,0,1,1.027727966185627
15,0,0,2,19.57712030356469,21,1,2,1,0,0,0,2.0956913654305778
15,1,1,0,17.605035465633744,9,0,1,0,0,0,0,2.380839869039285
17,1,0,2,5.598746593838133,25,0,4,0,0,0,0,0.66207873669096
15,0,2,2,2.119118226880954,13,1,3,1,0,0,0,1.9965131156897773
15,0,1,1,2.2448214398317723,8,0,4,1,0,0,0,2.1398641508658107
15,0,1,0,5.8244663715655225,19,0,3,0,1,0,0,1.361434707190739
16,1,0,0,12.283674479690784,26,0,2,0,1,0,0,0.4958590410264636
18,1,3,3,16.086406521943452,20,0,1,0,0,1,0,1.28766735664722
17,1,0,2,17.985006139631295,9,1,1,1,0,0,1,2.6650755516566824
17,0,0,1,12.475067687384657,21,0,1,0,0,0,0,0.954787542101481
16,1,1,1,0.1126262549610745,28,0,2,0,0,0,0,0.0
18,0,1,2,3.7263355303706702,8,0,4,0,0,0,1,2.3169599744650875
17,0,0,3,1.994524077067359,28,0,4,1,0,0,1,0.6743629436081446
15,0,0,0,7.2664895113802,4,0,1,0,0,0,0,2.53663378226987
17,1,2,1,10.027019872674918,7,0,3,0,0,1,0,2.3433313526833226
15,0,0,3,0.8679435715712169,10,1,2,0,0,0,0,2.2404508383745223
16,1,2,0,6.969559515913106,0,1,2,0,0,0,0,3.0526409582889382
15,1,1,1,3.583593492506452,20,0,3,1,0,0,0,0.9538406849215224
17,0,0,4,12.94140332517748,9,0,2,1,0,1,1,2.596111264562239
17,0,0,2,9.2854473864868,0,0,4,1,0,1,1,4.0
17,1,0,1,9.906352938678175,25,0,3,1,1,0,0,1.0823899503415932
16,0,2,0,8.553835760669221,29,0,3,0,1,0,0,0.5282255514744685
16,1,1,0,19.12039420973134,21,0,1,1,0,0,0,1.4627462917493628
18,0,0,1,4.294702502431265,6,0,1,0,0,0,0,2.006721725237717
17,1,1,3,10.333285196877489,27,0,2,0,0,0,0,0.4733008709069619
15,1,3,2,14.72034736730672,13,1,3,1,0,0,1,2.3780489451557907
16,1,0,2,11.13688826269125,4,0,4,1,1,0,0,3.546432808712968
17,1,3,3,18.580417714336026,16,1,2,1,0,0,0,2.288466675256948
17,0,0,2,7.559367112825683,21,0,3,1,0,0,0,1.3399355086329854
16,0,0,1,9.27351611546356,25,0,2,1,0,0,0,0.8131476267952477
18,1,0,2,1.7704463042945684,20,1,1,0,1,0,1,1.5561060712293842
16,1,0,3,12.17998222103857,5,0,3,1,1,0,0,3.262922354666704
16,0,0,3,5.764239368962121,15,1,3,1,0,0,0,2.179357068500431
15,0,0,0,3.206180790311377,10,0,1,1,1,0,1,2.220050546998637
15,0,3,2,10.89062585809016,9,0,2,1,0,0,0,2.226513595090375
18,0,2,2,10.646205267598212,14,0,2,0,0,0,0,1.5656478476708735
17,0,2,3,1.517432824480951,6,0,1,1,0,0,0,2.0787778990811447
16,0,0,1,13.964309069889456,22,1,4,0,0,1,0,1.5624112622115092
18,1,0,2,12.475443813017058,1,1,2,1,0,1,0,3.5729453198762804
15,0,0,3,3.780345654929944,11,1,1,0,1,0,0,2.073033167181521
16,0,2,2,9.388697243080877,18,0,1,0,1,0,0,1.2889376961826329
17,1,3,2,14.4064583295712,11,0,4,0,0,0,0,2.5474496063949026
15,0,0,0,10.58871481082553,15,0,3,0,0,0,1,2.037768574636005
15,0,0,1,7.909781523671404,5,0,3,0,0,0,0,2.915898132959834
15,0,1,1,6.446769161618873,2,1,0,0,0,0,1,2.799063885002723
18,0,0,3,12.207877332881072,1,0,3,0,1,0,0,3.2501100112534
17,0,0,1,18.78217396620481,19,0,2,0,0,1,0,1.8233231026458456
16,1,1,2,13.434896809549668,4,0,3,0,0,1,0,2.992912336093737
18,0,2,2,1.49491807272631,10,1,4,0,0,1,0,2.6317363035461985
18,1,0,1,9.213699469642677,25,1,1,1,0,0,0,0.9326697393710618
18,1,0,2,17.81648263021255,24,0,2,0,0,1,0,0.8722095356275656
15,0,3,2,1.8892485160217376,2,0,0,0,1,0,0,2.4515024403351484
17,1,0,3,19.77751424275087,2,0,2,0,1,0,1,3.4959497421090022
18,0,0,2,18.981387872908428,21,0,1,0,0,0,0,1.0888824821778935
16,1,0,2,1.5654896145975172,4,1,4,1,1,0,0,3.9794209177543953
17,1,0,1,18.668266408991094,21,0,2,0,1,1,0,1.521013489971915
16,0,0,3,7.262651805189244,22,0,3,0,0,0,0,0.7662574469888989
17,0,2,1,16.89418334151725,10,0,3,0,0,0,1,2.471395779180272
16,0,0,2,8.36766675426543,2,0,4,1,0,0,0,3.286585133610396
15,0,0,1,8.817102254050317,12,1,2,1,0,1,0,2.121473442487156
18,0,1,3,12.684861819550852,20,0,2,0,0,0,0,1.3476334931151803
16,1,1,2,15.489548385519669,7,0,0,0,0,0,0,2.4629431182407853
17,1,2,2,0.6757830189649727,19,1,0,0,0,0,0,1.0410289006678957
18,1,2,1,11.863119910542686,9,0,3,1,0,0,0,2.669979035304761
18,1,0,2,3.73465988194742,1,1,0,0,0,0,0,2.735041610764964
17,1,2,2,6.918990357264059,3,0,2,0,0,0,0,2.742091793566248
16,1,0,2,6.95937332310433,17,0,0,0,0,0,0,0.9842942952193188
15,1,3,1,9.381206804423073,18,0,3,0,0,1,0,1.4547228982036302
15,0,0,4,6.682728237523468,3,0,2,0,0,1,1,3.1585923238952263
16,0,3,3,2.147222369013355,19,0,1,0,0,0,1,1.0674108498772592
18,1,2,1,2.912574770509029,25,0,1,0,1,0,1,0.5694198849254213
18,1,0,3,0.6687597112219534,8,0,2,0,0,0,1,1.934761727404891
18,0,1,2,9.404981706575086,15,0,3,0,0,0,0,1.8491038760645369
18,0,3,2,19.08895389705977,25,0,2,0,0,0,0,0.825019641346986
16,0,2,1,2.313504472962331,5,1,3,1,0,0,0,2.913898458953871
18,0,0,2,18.92528986006164,24,0,1,1,0,1,1,1.1645391660958937
17,1,2,2,14.667230294641872,3,0,0,1,0,0,0,2.928219390714798
18,0,0,2,12.749976058683265,8,1,0,1,1,0,0,2.6523548127186087
15,1,0,2,12.905555106471258,26,0,2,0,0,1,1,0.7093533742145925
18,1,0,2,16.53455296792564,12,0,3,0,0,0,0,2.5094912303073182
16,1,0,2,2.1383972875964274,8,0,1,1,1,0,0,1.979379413769687
15,0,2,0,10.095086471310834,5,0,3,0,0,0,0,2.956254523615616
16,0,0,3,13.941822765215171,20,0,2,0,0,0,0,1.1919290455522094
16,1,2,2,11.736408901471274,18,1,4,0,0,0,0,1.810037822647263
15,1,0,1,16.655581420465893,13,1,3,0,1,0,0,2.539112848520151
16,1,0,1,1.44543418022703,20,0,3,1,1,0,0,1.3956306751141432
16,0,0,2,13.81402078998332,14,0,2,0,0,0,0,2.000084011141924
18,1,0,3,10.680554607694354,2,0,4,1,0,0,0,3.4555094110343934
17,0,0,1,7.583217279598868,4,1,4,0,1,0,0,3.279149727025028
16,1,0,2,6.8054996446806175,20,0,2,0,0,0,1,1.142332879526157
16,1,1,0,12.416652655483858,17,0,2,0,1,1,0,1.8032967626292096
16,1,0,2,17.819907492885296,13,0,2,0,0,0,1,2.1400138778043982
